DATATYPE,PRODUCT,ITEM1,ITEM2,ENERGY_PRODUCT,MAIN_FLOW,FLOW_BREAKDOWN,PLANT_TYPE,STOCKS,VIS_A_VIS_AREA,MEASURE_VALUE_TYPE,UNIT_MEASURE
STOCKS,LOWSULF,AUSTRIA,SOTHBILT,O4681,STOCKS,CLOSTLV,_Z,FOTHBILT,AT,WEIGHT,KT
STOCKS,HIGHSULF,AUSTRIA,SOTHBILT,O4682,STOCKS,CLOSTLV,_Z,FOTHBILT,AT,WEIGHT,KT
STOCKS,PETCOKE,AUSTRIA,SOTHBILT,O4694,STOCKS,CLOSTLV,_Z,FOTHBILT,AT,WEIGHT,KT
STOCKS,OPRODS,AUSTRIA,SOTHBILT,O4690XO4694,STOCKS,CLOSTLV,_Z,FOTHBILT,AT,WEIGHT,KT
STOCKS,TOTPRODS,AUSTRIA,SOTHBILT,O4600,STOCKS,CLOSTLV,_Z,FOTHBILT,AT,WEIGHT,KT
STOCKS,TOTALOIL,AUSTRIA,SOTHBILT,O4000,STOCKS,CLOSTLV,_Z,FOTHBILT,AT,WEIGHT,KT
STOCKS,CRUDEOIL,BELARUS,SOTHBILT,O4100,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,NGL,BELARUS,SOTHBILT,O4200,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,REFFEEDS,BELARUS,SOTHBILT,O4300,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,ADDITIVE,BELARUS,SOTHBILT,O4400,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,BIOFUELS,BELARUS,SOTHBILT,O4410,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,NONCRUDE,BELARUS,SOTHBILT,O4500,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,CRNGFEED,BELARUS,SOTHBILT,O4A00,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,ETHANE,BELARUS,SOTHBILT,O4620,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,LPG,BELARUS,SOTHBILT,O4630,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,NAPHTHA,BELARUS,SOTHBILT,O4640,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,MOTORGAS,BELARUS,SOTHBILT,O4652,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,BIOGASOL,BELARUS,SOTHBILT,R5212,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,NONBIOGASO,BELARUS,SOTHBILT,O4657,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,AVGAS,BELARUS,SOTHBILT,O4651,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,JETGAS,BELARUS,SOTHBILT,O4653,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,JETKERO,BELARUS,SOTHBILT,O4661,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,BIOJETKERO,BELARUS,SOTHBILT,R5232,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,NONBIOJETK,BELARUS,SOTHBILT,O4667,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,OTHKERO,BELARUS,SOTHBILT,O4669,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,DIESEL,BELARUS,SOTHBILT,O4678,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,HEATOIL,BELARUS,SOTHBILT,O4679,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,GASDIES,BELARUS,SOTHBILT,O4671,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,BIODIESEL,BELARUS,SOTHBILT,R5222,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,NONBIODIES,BELARUS,SOTHBILT,O4677,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,RESFUEL,BELARUS,SOTHBILT,O4680,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,LOWSULF,BELARUS,SOTHBILT,O4681,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,HIGHSULF,BELARUS,SOTHBILT,O4682,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,PETCOKE,BELARUS,SOTHBILT,O4694,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,OPRODS,BELARUS,SOTHBILT,O4690XO4694,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,TOTPRODS,BELARUS,SOTHBILT,O4600,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,TOTALOIL,BELARUS,SOTHBILT,O4000,STOCKS,CLOSTLV,_Z,FOTHBILT,BY,WEIGHT,KT
STOCKS,CRUDEOIL,BELGIUM,SOTHBILT,O4100,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,NGL,BELGIUM,SOTHBILT,O4200,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,REFFEEDS,BELGIUM,SOTHBILT,O4300,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,ADDITIVE,BELGIUM,SOTHBILT,O4400,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,BIOFUELS,BELGIUM,SOTHBILT,O4410,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,NONCRUDE,BELGIUM,SOTHBILT,O4500,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,CRNGFEED,BELGIUM,SOTHBILT,O4A00,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,ETHANE,BELGIUM,SOTHBILT,O4620,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,LPG,BELGIUM,SOTHBILT,O4630,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,NAPHTHA,BELGIUM,SOTHBILT,O4640,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,MOTORGAS,BELGIUM,SOTHBILT,O4652,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,BIOGASOL,BELGIUM,SOTHBILT,R5212,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,NONBIOGASO,BELGIUM,SOTHBILT,O4657,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,AVGAS,BELGIUM,SOTHBILT,O4651,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,JETGAS,BELGIUM,SOTHBILT,O4653,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,JETKERO,BELGIUM,SOTHBILT,O4661,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,BIOJETKERO,BELGIUM,SOTHBILT,R5232,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,NONBIOJETK,BELGIUM,SOTHBILT,O4667,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,OTHKERO,BELGIUM,SOTHBILT,O4669,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,DIESEL,BELGIUM,SOTHBILT,O4678,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,HEATOIL,BELGIUM,SOTHBILT,O4679,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,GASDIES,BELGIUM,SOTHBILT,O4671,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,BIODIESEL,BELGIUM,SOTHBILT,R5222,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,NONBIODIES,BELGIUM,SOTHBILT,O4677,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,RESFUEL,BELGIUM,SOTHBILT,O4680,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,LOWSULF,BELGIUM,SOTHBILT,O4681,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,HIGHSULF,BELGIUM,SOTHBILT,O4682,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,PETCOKE,BELGIUM,SOTHBILT,O4694,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,OPRODS,BELGIUM,SOTHBILT,O4690XO4694,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,TOTPRODS,BELGIUM,SOTHBILT,O4600,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,TOTALOIL,BELGIUM,SOTHBILT,O4000,STOCKS,CLOSTLV,_Z,FOTHBILT,BE,WEIGHT,KT
STOCKS,CRUDEOIL,BOSNIAHERZ,SOTHBILT,O4100,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,NGL,BOSNIAHERZ,SOTHBILT,O4200,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,REFFEEDS,BOSNIAHERZ,SOTHBILT,O4300,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,ADDITIVE,BOSNIAHERZ,SOTHBILT,O4400,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,BIOFUELS,BOSNIAHERZ,SOTHBILT,O4410,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,NONCRUDE,BOSNIAHERZ,SOTHBILT,O4500,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,CRNGFEED,BOSNIAHERZ,SOTHBILT,O4A00,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,ETHANE,BOSNIAHERZ,SOTHBILT,O4620,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,LPG,BOSNIAHERZ,SOTHBILT,O4630,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,NAPHTHA,BOSNIAHERZ,SOTHBILT,O4640,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,MOTORGAS,BOSNIAHERZ,SOTHBILT,O4652,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,BIOGASOL,BOSNIAHERZ,SOTHBILT,R5212,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,NONBIOGASO,BOSNIAHERZ,SOTHBILT,O4657,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,AVGAS,BOSNIAHERZ,SOTHBILT,O4651,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,JETGAS,BOSNIAHERZ,SOTHBILT,O4653,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,JETKERO,BOSNIAHERZ,SOTHBILT,O4661,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,BIOJETKERO,BOSNIAHERZ,SOTHBILT,R5232,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,NONBIOJETK,BOSNIAHERZ,SOTHBILT,O4667,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,OTHKERO,BOSNIAHERZ,SOTHBILT,O4669,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,DIESEL,BOSNIAHERZ,SOTHBILT,O4678,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,HEATOIL,BOSNIAHERZ,SOTHBILT,O4679,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,GASDIES,BOSNIAHERZ,SOTHBILT,O4671,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,BIODIESEL,BOSNIAHERZ,SOTHBILT,R5222,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,NONBIODIES,BOSNIAHERZ,SOTHBILT,O4677,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,RESFUEL,BOSNIAHERZ,SOTHBILT,O4680,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,LOWSULF,BOSNIAHERZ,SOTHBILT,O4681,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,HIGHSULF,BOSNIAHERZ,SOTHBILT,O4682,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,PETCOKE,BOSNIAHERZ,SOTHBILT,O4694,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,OPRODS,BOSNIAHERZ,SOTHBILT,O4690XO4694,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,TOTPRODS,BOSNIAHERZ,SOTHBILT,O4600,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,TOTALOIL,BOSNIAHERZ,SOTHBILT,O4000,STOCKS,CLOSTLV,_Z,FOTHBILT,BA,WEIGHT,KT
STOCKS,CRUDEOIL,BULGARIA,SOTHBILT,O4100,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,NGL,BULGARIA,SOTHBILT,O4200,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,REFFEEDS,BULGARIA,SOTHBILT,O4300,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,ADDITIVE,BULGARIA,SOTHBILT,O4400,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,BIOFUELS,BULGARIA,SOTHBILT,O4410,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,NONCRUDE,BULGARIA,SOTHBILT,O4500,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,CRNGFEED,BULGARIA,SOTHBILT,O4A00,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,ETHANE,BULGARIA,SOTHBILT,O4620,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,LPG,BULGARIA,SOTHBILT,O4630,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,NAPHTHA,BULGARIA,SOTHBILT,O4640,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,MOTORGAS,BULGARIA,SOTHBILT,O4652,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,BIOGASOL,BULGARIA,SOTHBILT,R5212,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,NONBIOGASO,BULGARIA,SOTHBILT,O4657,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,AVGAS,BULGARIA,SOTHBILT,O4651,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,JETGAS,BULGARIA,SOTHBILT,O4653,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,JETKERO,BULGARIA,SOTHBILT,O4661,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,BIOJETKERO,BULGARIA,SOTHBILT,R5232,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,NONBIOJETK,BULGARIA,SOTHBILT,O4667,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,OTHKERO,BULGARIA,SOTHBILT,O4669,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,DIESEL,BULGARIA,SOTHBILT,O4678,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,HEATOIL,BULGARIA,SOTHBILT,O4679,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,GASDIES,BULGARIA,SOTHBILT,O4671,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,BIODIESEL,BULGARIA,SOTHBILT,R5222,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,NONBIODIES,BULGARIA,SOTHBILT,O4677,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,RESFUEL,BULGARIA,SOTHBILT,O4680,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,LOWSULF,BULGARIA,SOTHBILT,O4681,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,HIGHSULF,BULGARIA,SOTHBILT,O4682,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,PETCOKE,BULGARIA,SOTHBILT,O4694,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,OPRODS,BULGARIA,SOTHBILT,O4690XO4694,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,TOTPRODS,BULGARIA,SOTHBILT,O4600,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,TOTALOIL,BULGARIA,SOTHBILT,O4000,STOCKS,CLOSTLV,_Z,FOTHBILT,BG,WEIGHT,KT
STOCKS,CRUDEOIL,CANADA,SOTHBILT,O4100,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,NGL,CANADA,SOTHBILT,O4200,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,REFFEEDS,CANADA,SOTHBILT,O4300,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,ADDITIVE,CANADA,SOTHBILT,O4400,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,BIOFUELS,CANADA,SOTHBILT,O4410,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,NONCRUDE,CANADA,SOTHBILT,O4500,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,CRNGFEED,CANADA,SOTHBILT,O4A00,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,ETHANE,CANADA,SOTHBILT,O4620,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,LPG,CANADA,SOTHBILT,O4630,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,NAPHTHA,CANADA,SOTHBILT,O4640,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,MOTORGAS,CANADA,SOTHBILT,O4652,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,BIOGASOL,CANADA,SOTHBILT,R5212,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,NONBIOGASO,CANADA,SOTHBILT,O4657,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,AVGAS,CANADA,SOTHBILT,O4651,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,JETGAS,CANADA,SOTHBILT,O4653,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,JETKERO,CANADA,SOTHBILT,O4661,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,BIOJETKERO,CANADA,SOTHBILT,R5232,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,NONBIOJETK,CANADA,SOTHBILT,O4667,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,OTHKERO,CANADA,SOTHBILT,O4669,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,DIESEL,CANADA,SOTHBILT,O4678,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,HEATOIL,CANADA,SOTHBILT,O4679,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,GASDIES,CANADA,SOTHBILT,O4671,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,BIODIESEL,CANADA,SOTHBILT,R5222,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,NONBIODIES,CANADA,SOTHBILT,O4677,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,RESFUEL,CANADA,SOTHBILT,O4680,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,LOWSULF,CANADA,SOTHBILT,O4681,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,HIGHSULF,CANADA,SOTHBILT,O4682,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,PETCOKE,CANADA,SOTHBILT,O4694,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,OPRODS,CANADA,SOTHBILT,O4690XO4694,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,TOTPRODS,CANADA,SOTHBILT,O4600,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,TOTALOIL,CANADA,SOTHBILT,O4000,STOCKS,CLOSTLV,_Z,FOTHBILT,CA,WEIGHT,KT
STOCKS,CRUDEOIL,CHILE,SOTHBILT,O4100,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,NGL,CHILE,SOTHBILT,O4200,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,REFFEEDS,CHILE,SOTHBILT,O4300,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,ADDITIVE,CHILE,SOTHBILT,O4400,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,BIOFUELS,CHILE,SOTHBILT,O4410,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,NONCRUDE,CHILE,SOTHBILT,O4500,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,CRNGFEED,CHILE,SOTHBILT,O4A00,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,ETHANE,CHILE,SOTHBILT,O4620,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,LPG,CHILE,SOTHBILT,O4630,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,NAPHTHA,CHILE,SOTHBILT,O4640,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,MOTORGAS,CHILE,SOTHBILT,O4652,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,BIOGASOL,CHILE,SOTHBILT,R5212,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,NONBIOGASO,CHILE,SOTHBILT,O4657,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,AVGAS,CHILE,SOTHBILT,O4651,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,JETGAS,CHILE,SOTHBILT,O4653,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,JETKERO,CHILE,SOTHBILT,O4661,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,BIOJETKERO,CHILE,SOTHBILT,R5232,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,NONBIOJETK,CHILE,SOTHBILT,O4667,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,OTHKERO,CHILE,SOTHBILT,O4669,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,DIESEL,CHILE,SOTHBILT,O4678,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,HEATOIL,CHILE,SOTHBILT,O4679,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,GASDIES,CHILE,SOTHBILT,O4671,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,BIODIESEL,CHILE,SOTHBILT,R5222,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,NONBIODIES,CHILE,SOTHBILT,O4677,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,RESFUEL,CHILE,SOTHBILT,O4680,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,LOWSULF,CHILE,SOTHBILT,O4681,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,HIGHSULF,CHILE,SOTHBILT,O4682,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,PETCOKE,CHILE,SOTHBILT,O4694,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,OPRODS,CHILE,SOTHBILT,O4690XO4694,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,TOTPRODS,CHILE,SOTHBILT,O4600,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,TOTALOIL,CHILE,SOTHBILT,O4000,STOCKS,CLOSTLV,_Z,FOTHBILT,CL,WEIGHT,KT
STOCKS,CRUDEOIL,COLOMBIA,SOTHBILT,O4100,STOCKS,CLOSTLV,_Z,FOTHBILT,CO,WEIGHT,KT
STOCKS,NGL,COLOMBIA,SOTHBILT,O4200,STOCKS,CLOSTLV,_Z,FOTHBILT,CO,WEIGHT,KT
